Image_Name
File_7d799ac7_4abd_4345_b6b3_fe65e0ae2c29,2252.0,5690.0,10946.0,6290.0,113710.0,39272.0,68612.0,173048.0,5416.0,20898.0,1926.0,2954.0,8066.0,10900.0,6140.0,131758.0,6950.0,4390.0,3934.0,5736.0,5248.0,26540.0,1628.0,5326.0,2696.0,10372.0,13786.0,3358.0,8684.0,13512.0,8578.0,6244.0,5826.0,12482.0,4318.0,10576.0,6292.0,8438.0,7390.0,2836.0,10084.0,4850.0,12646.0,9064.0,798.0,9176.0,4426.0,6456.0,4254.0,9040.0,3562.0,23998.0,1718.0,8124.0,7278.0,11132.0,5300.0,9170.0,17642.0,3840.0,7608.0,7930.0,14616.0,8006.0,2992.0,5500.0,6288.0,3732.0,6920.0,4314.0,1462.0,4860.0,2790.0,4604.0,3232.0,14910.0,19708.0,9824.0,1836.0,2946.0,9644.0,2972.0,5270.0,6450.0,1938.0,4014.0,2834.0,8722.0,6850.0,3578.0,6674.0,8284.0,27052.0,30058.0,9218.0,5600.0,14320.0,10838.0,21638.0,8066.0,586.0,11474.0,2096.0,5344.0,10320.0,10718.0,6172.0,16484.0,7658.0,5470.0,14166.0,3446.0,6046.0,3178.0,4852.0,13286.0,6190.0,7694.0,4688.0,6620.0,7334.0,12836.0,4796.0,6018.0,4184.0,10236.0,4372.0,20242.0,2878.0,13680.0,4898.0,3342.0,7248.0,4938.0,4436.0,7422.0,6754.0,10680.0,5344.0,11808.0,3780.0,5124.0,9664.0,6174.0,13446.0,3896.0,12730.0,3048.0,5450.0,3496.0,4238.0,7064.0,4698.0,382.0,7592.0,6436.0,45662.0,3338.0,2978.0,6516.0,4920.0,28100.0,14340.0,3064.0,12368.0,8360.0,20252.0,9034.0,8752.0,4278.0,6240.0,14966.0,5004.0,5974.0,8870.0,4456.0,5654.0,6096.0,5218.0,13184.0,2230.0,3686.0,11250.0,3134.0,4466.0,10542.0,9404.0,8898.0,4330.0,6944.0,3154.0,5860.0,4284.0,7148.0,6372.0,3860.0,3996.0,5432.0,3274.0,5922.0,6486.0,3476.0,3302.0,4478.0,3650.0,3700.0,1138.0,14460.0,19894.0,5416.0,6062.0,4418.0,4500.0,8010.0,6056.0,3046.0,4420.0,11948.0,19256.0,7814.0,13338.0,4760.0,2466.0,7278.0,4484.0,13242.0,2566.0,10764.0,15776.0,5104.0,3600.0,2756.0,4954.0,5986.0,6922.0,1336.0,8902.0,6226.0,4018.0,5190.0,4902.0,3290.0,7294.0,6806.0,4370.0,9514.0,3500.0,6356.0,4408.0,3906.0,5640.0,6240.0,3304.0,2324.0,6122.0,3068.0,6286.0,5986.0,11170.0,11540.0,3920.0,1604.0,21644.0,5124.0,2176.0,24458.0,4178.0,12450.0,7982.0,3536.0,2440.0,10672.0,25020.0,6636.0,14318.0,4254.0,10214.0,6056.0,4632.0,5864.0,6634.0,13554.0,3400.0,5114.0,3820.0,2610.0,9920.0,12472.0,5032.0,5336.0,4528.0,3116.0,7084.0,11640.0,4528.0,2718.0,730.0,13904.0,214.0,5308.0,3522.0,6680.0,4084.0,5106.0,7100.0,3634.0,4540.0,1760.0,3600.0,2808.0,61886.0,7704.0,2414.0,4404.0,3202.0,3874.0,16856.0,17640.0,3152.0,5398.0,2258.0,4646.0,8118.0,5824.0,5998.0,10282.0,7904.0,10726.0,5374.0,3406.0,7696.0,4064.0,8094.0,3714.0,2896.0,308.0,8508.0,2408.0,10438.0,4980.0,3628.0,3250.0,9356.0,9502.0,6188.0,3222.0,8218.0,3686.0,5274.0,5420.0,16138.0,3836.0,5822.0,12460.0,7062.0,13956.0,944.0,4732.0,11566.0,6242.0,4460.0,2928.0,4358.0,900.0,5244.0,4990.0,11142.0,8970.0,3414.0,8094.0,4842.0,10972.0,6838.0,4754.0,5970.0,5796.0,7430.0,6858.0,9502.0,9802.0,6296.0,1998.0,6880.0,6778.0,4150.0,8194.0,2970.0,4446.0,7368.0,3694.0,3176.0,3266.0,6256.0,5012.0,5516.0,6686.0,6784.0,2182.0,3942.0,3608.0,1450.0,10592.0,19570.0,6530.0,4148.0,552.0,2392.0,5306.0,6796.0,7998.0,5466.0,6372.0,2294.0,8896.0,6672.0,17934.0,12620.0,8800.0,5516.0,11548.0,4348.0,4110.0,7046.0,5256.0,1486.0,554.0,6418.0,4358.0,4548.0,8284.0,3402.0,12332.0,11960.0,8968.0,16066.0,3734.0,9340.0,5730.0,3852.0,15894.0,6096.0,2608.0,10684.0,6226.0,5664.0,4190.0,13290.0,7592.0,5536.0,3050.0,1002.0,6762.0,10326.0,4356.0,4210.0,9262.0,558.0,9756.0,8460.0,9712.0,33222.0,9328.0,20142.0,7036.0,6994.0,89444.0,10318.0,7050.0,4714.0,5046.0,7818.0,6200.0,7408.0,5084.0,10528.0,7052.0,7150.0,4008.0,2986.0,12004.0,9712.0,1896.0,4638.0,2854.0,2854.0,6880.0,4332.0,228.0,4830.0,4054.0,3576.0,9692.0,6204.0,3810.0,11618.0,6380.0,4506.0,9128.0,12038.0,7306.0,3346.0,5688.0,7960.0,13280.0,3620.0,119640.0,4566.0,4992.0,5588.0,10924.0,6876.0,1512.0,592.0,6978.0,2514.0,4260.0,8402.0,6536.0,5006.0,3726.0,292.0,3976.0,4182.0,4402.0,4682.0,8618.0,3716.0,8466.0,4896.0,7510.0,2454.0,2878.0,8384.0,3558.0,4406.0,5264.0,5908.0,4658.0,152.0,2962.0,11396.0,15576.0,2688.0,8308.0,4248.0,12178.0,5426.0,5370.0,15402.0,3792.0,8494.0,54676.0,3872.0,11712.0,6132.0,3708.0,9186.0,18244.0,7558.0,8592.0,1196.0,69426.0,7794.0,5698.0,9632.0,4642.0,5362.0,5684.0,5634.0,92.0,1194.0,7206.0,2696.0,5460.0,4714.0,7320.0,6238.0,10124.0,13604.0,3954.0,4872.0,12642.0,4980.0,4770.0,3152.0,4730.0,3588.0,1580.0,3312.0,7322.0,46182.0,15714.0,12450.0,3158.0,3556.0,1904.0,1566.0,47856.0,3038.0,8548.0,4448.0,3492.0,3544.0,3992.0,4316.0,2992.0,3494.0,4568.0,4758.0,4736.0,2556.0,15492.0,19878.0,7672.0,4534.0,6964.0,6358.0,13890.0,7584.0,5148.0,2046.0,7902.0,4804.0,4402.0,4080.0,3370.0,2570.0,3130.0,21152.0,9630.0,5776.0,10892.0,2814.0,5902.0,574.0,3822.0,7956.0,2296.0,5866.0,6264.0,340.0,5368.0,3054.0,2970.0,63558.0,8620.0,28294.0,10540.0,4248.0,4962.0,19716.0,8804.0,4342.0,7980.0,13316.0,21930.0
img_0_0_10,2756.0,1504.0,454.0
img_0_0_11,2508.0,2798.0,2752.0
img_0_0_6
img_0_0_7,4098.0,1878.0
img_0_0_8,4098.0,3770.0,3110.0,516.0,1162.0,3960.0
img_0_0_9,3776.0,516.0,524.0,1166.0,3114.0,1680.0,454.0
